UNIVERSITAS;PROGRAM STUDI;JENJANG;KEKETATAN;DAYA TAMPUNG 2024;PEMINAT;RATA-RATA;Column1
UNIVERSITAS SILIWANGI;PENDIDIKAN BAHASA INDONESIA;S1;15,6626506;91;581;630.88;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN BAHASA INGGRIS;S1;23,95604396;109;455;608.47;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN BIOLOGI;S1;33,20895522;89;268;571.13;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN EKONOMI;S1;25,36023055;88;347;600.41;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN FISIKA;S1;49,57983193;59;119;554.83;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN GEOGRAFI;S1;33,99209486;86;253;577.7;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN JASMANI;S1;52,50737463;178;339;568.79;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN MASYARAKAT;S1;24,19354839;90;372;589.65;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN MATEMATIKA;S1;32,24637681;89;276;589.46;FALSE
UNIVERSITAS SILIWANGI;PENDIDIKAN SEJARAH;S1;31,45400593;106;337;595.09;FALSE
UNIVERSITAS SILIWANGI;PERBANKAN DAN KEUANGAN;D3;44,36860068;130;293;#REF!;FALSE
UNIVERSITAS SILIWANGI;SISTEM INFORMASI;S1;12,09016393;59;488;584.55;FALSE
UNIVERSITAS SILIWANGI;TEKNIK ELEKTRO;S1;27,31707317;56;205;556.19;FALSE
UNIVERSITAS SILIWANGI;TEKNIK SIPIL;S1;14,85714286;78;525;622.43;FALSE
UNIVERSITAS SILIWANGI;TEKNOLOGI PANGAN DAN HASIL PERTANIAN;S1;#VALUE!;32;(Prodi Baru);620.43;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;AKUNTANSI;D3;61,9047619;52;84;544.08;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;KEBIDANAN;D3;17,62114537;40;227;598.02;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK MESIN;D3;55,88235294;38;68;523.23;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;ADMINISTRASI RUMAH SAKIT;S1;#VALUE!;23;(Prodi Baru);599,64;TRUE
UNIVERSITAS SINGAPERBANGSA KARAWANG;AGRIBISNIS;S1;15,03579952;63;419;613.79;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;AGROTEKNOLOGI;S1;26,46153846;86;325;592.49;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;AKUNTANSI;S1;10,55900621;102;966;600,24;TRUE
UNIVERSITAS SINGAPERBANGSA KARAWANG;FARMASI;S1;4,65408805;37;795;685.61;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;FISIKA;S1;#VALUE!;24;(Prodi Baru);614,87;TRUE
UNIVERSITAS SINGAPERBANGSA KARAWANG;GIZI;S1;6,371681416;36;565;661.34;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;HUBUNGAN INTERNASIONAL;S1;7,28929385;32;439;629.92;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;ILMU HUKUM;S1;17,11590296;127;742;675.27;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;ILMU KEOLAHRAGAAN;S1;46,25;37;80;534.55;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;ILMU KOMUNIKASI;S1;6,048703849;77;1273;695.11;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;ILMU PEMERINTAHAN;S1;14,66165414;78;532;647.38;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;INFORMATIKA;S1;7,669021191;76;991;686.93;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;MANAJEMEN;S1;9,042954032;120;1327;697.33;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;PEND BAHASA DAN SASTRA INDONESIA;S1;15,17671518;73;481;640.98;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;PEND BAHASA INGGRIS;S1;17,92929293;71;396;629.87;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;PEND JASMANI, KESEHATAN DAN REKREASI;S1;48,66666667;73;150;545.06;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;PEND MATEMATIKA;S1;37,93103448;88;232;577.71;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;PENDIDIKAN MASYARAKAT;S1;13,95348837;48;344;573.78;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;SISTEM INFORMASI;S1;7,727272727;51;660;653.57;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK ELEKTRO;S1;20,12578616;64;318;600.05;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK INDUSTRI;S1;8,417508418;75;891;668.4;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK KIMIA;S1;16,94915254;30;177;562.25;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK LINGKUNGAN;S1;10,18181818;28;275;581.84;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK MESIN;S1;15,15151515;50;330;685.69;FALSE
UNIVERSITAS SINGAPERBANGSA KARAWANG;TEKNIK SIPIL;S1;#VALUE!;21;(Prodi Baru);661.85;FALSE
UNIVERSITAS SRIWIJAYA;AKUNTANSI;D3;90,6779661;107;118;587.71;FALSE
UNIVERSITAS SRIWIJAYA;KESEKRETARIATAN;D3;135,4166667;65;48;555.95;FALSE
UNIVERSITAS SRIWIJAYA;KOMPUTERISASI AKUNTANSI;D3;261,5384615;68;26;550.23;FALSE
UNIVERSITAS SRIWIJAYA;MANAJEMEN INFORMATIKA;D3;52,94117647;63;119;558.11;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK KOMPUTER;D3;44,07894737;67;152;602.53;FALSE
UNIVERSITAS SRIWIJAYA;ADMINISTRASI PUBLIK;S1;17,9389313;141;786;684.69;FALSE
UNIVERSITAS SRIWIJAYA;AGRIBISNIS;S1;20,07168459;112;558;675.56;FALSE
UNIVERSITAS SRIWIJAYA;AGROEKOTEKNOLOGI;S1;24,55357143;55;224;624.06;FALSE
UNIVERSITAS SRIWIJAYA;AGRONOMI;S1;43,07692308;56;130;574.44;FALSE
UNIVERSITAS SRIWIJAYA;AKUNTANSI;S1;8841,73298;100;1,131;587.71;FALSE
UNIVERSITAS SRIWIJAYA;ARSITEKTUR;S1;15,0887574;51;338;645,81;TRUE
UNIVERSITAS SRIWIJAYA;BIMB & KONSELING;S1;10,68376068;50;468;677.87;FALSE
UNIVERSITAS SRIWIJAYA;BIOLOGI;S1;46,61654135;62;133;605.52;FALSE
UNIVERSITAS SRIWIJAYA;BUDIDAYA PERAIRAN;S1;59,79381443;58;97;564.9;FALSE
UNIVERSITAS SRIWIJAYA;EKONOMI PEMBANGUNAN;S1;19,84585742;103;519;670.91;FALSE
UNIVERSITAS SRIWIJAYA;FARMASI;S1;4,04040404;60;1485;668,31;TRUE
UNIVERSITAS SRIWIJAYA;FISIKA;S1;68,13186813;62;91;557.7;FALSE
UNIVERSITAS SRIWIJAYA;GIZI;S1;5,117707267;50;977;698.14;FALSE
UNIVERSITAS SRIWIJAYA;ILMU HUBUNGAN INTERNASIONAL;S1;19,71830986;126;639;670.09;FALSE
UNIVERSITAS SRIWIJAYA;ILMU HUKUM;S1;13,60433604;251;1845;713.34;FALSE
UNIVERSITAS SRIWIJAYA;ILMU KELAUTAN;S1;40,50632911;64;158;579.33;FALSE
UNIVERSITAS SRIWIJAYA;ILMU KEPERAWATAN;S1;7,151095732;62;867;703.63;FALSE
UNIVERSITAS SRIWIJAYA;ILMU KESEHATAN MASYARAKAT;S1;12,45059289;126;1012;702.38;FALSE
UNIVERSITAS SRIWIJAYA;ILMU KOMUNIKASI;S1;12,12832551;155;1278;708.57;FALSE
UNIVERSITAS SRIWIJAYA;ILMU TANAH;S1;38,73239437;55;142;594.87;FALSE
UNIVERSITAS SRIWIJAYA;KESEHATAN LINGKUNGAN;S1;11,23348018;51;454;641.6;FALSE
UNIVERSITAS SRIWIJAYA;KIMIA;S1;62,5;60;96;568.81;FALSE
UNIVERSITAS SRIWIJAYA;MANAJEMEN;S1;6,30517024;100;1586;719.23;FALSE
UNIVERSITAS SRIWIJAYA;MATEMATIKA;S1;49,19354839;61;124;591.53;FALSE
UNIVERSITAS SRIWIJAYA;PAUD;S1;21,73913043;50;230;634.44;FALSE
UNIVERSITAS SRIWIJAYA;PEND BHS INGGRIS;S1;12,28501229;50;407;664.23;FALSE
UNIVERSITAS SRIWIJAYA;PEND BHS, SATRA IND & DAERAH;S1;14,49275362;50;345;670.67;FALSE
UNIVERSITAS SRIWIJAYA;PEND BIOLOGI;S1;20,3187251;51;251;637.4;FALSE
UNIVERSITAS SRIWIJAYA;PEND EKONOMI;S1;18,86792453;50;265;625.15;FALSE
UNIVERSITAS SRIWIJAYA;PEND FISIKA;S1;40,6504065;50;123;591.97;FALSE
UNIVERSITAS SRIWIJAYA;PEND KIMIA;S1;63,29113924;50;79;571.88;FALSE
UNIVERSITAS SRIWIJAYA;PEND MATEMATIKA;S1;19,76284585;50;253;636.29;FALSE
UNIVERSITAS SRIWIJAYA;PEND SEJARAH;S1;20,15810277;51;253;630.16;FALSE
UNIVERSITAS SRIWIJAYA;PEND TEKNIK MESIN;S1;51,45631068;53;103;571.25;FALSE
UNIVERSITAS SRIWIJAYA;PENDIDIKAN DOKTER;S1;4,593899302;125;2721;688,98;TRUE
UNIVERSITAS SRIWIJAYA;PENDIDIKAN DOKTER GIGI;S1;3,696857671;40;1082;688,24;TRUE
UNIVERSITAS SRIWIJAYA;PENDIDIKAN MASYARAKAT;S1;36,42857143;51;140;565.15;FALSE
UNIVERSITAS SRIWIJAYA;PENJASKES;S1;38,46153846;55;143;605.4;FALSE
UNIVERSITAS SRIWIJAYA;PETERNAKAN;S1;27,09359606;55;203;603.39;FALSE
UNIVERSITAS SRIWIJAYA;PGSD;S1;4,214559387;55;1305;607.94;FALSE
UNIVERSITAS SRIWIJAYA;PPKN;S1;15,38461538;50;325;657.96;FALSE
UNIVERSITAS SRIWIJAYA;PROTEKSI TANAMAN;S1;42,85714286;57;133;573.96;FALSE
UNIVERSITAS SRIWIJAYA;PSIKOLOGI;S1;3,267973856;35;1071;687,98;TRUE
UNIVERSITAS SRIWIJAYA;SISTEM INFORMASI;S1;9,403437816;93;989;688.11;FALSE
UNIVERSITAS SRIWIJAYA;SISTEM KOMPUTER;S1;14,72;92;625;673.3;FALSE
UNIVERSITAS SRIWIJAYA;SOSIOLOGI;S1;34,48275862;120;348;641.58;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK ELEKTRO;S1;13,94422311;70;502;663.94;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK GEOLOGI;S1;12,85347044;50;389;630.87;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK INFORMATIKA;S1;6,202618884;90;1451;633,23;TRUE
UNIVERSITAS SRIWIJAYA;TEKNIK KIMIA;S1;25,72463768;71;276;613,67;TRUE
UNIVERSITAS SRIWIJAYA;TEKNIK MESIN;S1;14,64435146;70;478;651.88;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK PERTAMBANGAN;S1;3,807740325;61;1602;668,3;TRUE
UNIVERSITAS SRIWIJAYA;TEKNIK PERTANIAN;S1;14,96062992;57;381;647.59;FALSE
UNIVERSITAS SRIWIJAYA;TEKNIK SIPIL;S1;9,308510638;70;752;617,84;TRUE
UNIVERSITAS SRIWIJAYA;TEKNOLOGI HASIL PERIKANAN;S1;48,30508475;57;118;557.04;FALSE
UNIVERSITAS SRIWIJAYA;TEKNOLOGI HASIL PERTANIAN;S1;30,27027027;56;185;611.68;FALSE
UNIVERSITAS SULAWESI BARAT;ADMINISTRASI KESEHATAN;S1;23,07692308;45;195;534.04;FALSE
UNIVERSITAS SULAWESI BARAT;AGRIBISNIS;S1;50,58139535;87;172;534.41;FALSE
UNIVERSITAS SULAWESI BARAT;AGROEKOTEKNOLOGI;S1;125;35;28;515.02;FALSE
UNIVERSITAS SULAWESI BARAT;AKUAKULTUR;S1;192,3076923;25;13;509.02;FALSE
UNIVERSITAS SULAWESI BARAT;AKUNTANSI;S1;71,875;115;160;542.58;FALSE
UNIVERSITAS SULAWESI BARAT;ARSITEKTUR;S1;#VALUE!;17;–;537.44;FALSE
UNIVERSITAS SULAWESI BARAT;BIOTEKNOLOGI;S1;#VALUE!;15;–;521.01;FALSE
UNIVERSITAS SULAWESI BARAT;BISNIS DIGITAL;S1;#VALUE!;35;–;532.76;FALSE
UNIVERSITAS SULAWESI BARAT;FARMASI;D3;#VALUE!;30;–;516.71;FALSE
UNIVERSITAS SULAWESI BARAT;GIZI;S1;27,43902439;45;164;543.89;FALSE
UNIVERSITAS SULAWESI BARAT;HUBUNGAN INTERNASIONAL;S1;94,54545455;52;55;517.61;FALSE
UNIVERSITAS SULAWESI BARAT;HUKUM;S1;49,64539007;70;141;538.45;FALSE
UNIVERSITAS SULAWESI BARAT;ILMU AKTUARIA;S1;#VALUE!;17;–;545.83;FALSE
UNIVERSITAS SULAWESI BARAT;ILMU POLITIK;S1;152,9411765;52;34;511.02;FALSE
UNIVERSITAS SULAWESI BARAT;INFORMATIKA;S1;23,90438247;60;251;532.01;FALSE
UNIVERSITAS SULAWESI BARAT;KEDOKTERAN;S1;#VALUE!;25;–;516.21;FALSE
UNIVERSITAS SULAWESI BARAT;KEHUTANAN;S1;66,03773585;35;53;508.22;FALSE
UNIVERSITAS SULAWESI BARAT;KEPERAWATAN;S1;19,62264151;52;265;513.4;FALSE
UNIVERSITAS SULAWESI BARAT;KESELAMATAN DAN KESEHATAN KERJA;D4;#VALUE!;30;–;544.29;FALSE
UNIVERSITAS SULAWESI BARAT;MANAJEMEN;S1;29,61165049;122;412;514.26;FALSE
UNIVERSITAS SULAWESI BARAT;MATEMATIKA;S1;121,4285714;17;14;525.96;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN BAHASA INGGRIS;S1;68,62745098;70;102;511.68;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN BIOLOGI;S1;92,30769231;60;65;521.6;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN FISIKA;S1;100;17;17;511.19;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN MATEMATIKA;S1;68,42105263;52;76;533.56;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN GURU SEKOLAH DASAR (PGSD);S1;12,93103448;105;812;527.15;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN ILMU PENGETAHUAN ALAM (IPA);S1;53,60824742;52;97;524.04;FALSE
UNIVERSITAS SULAWESI BARAT;PENDIDIKAN TEKNOLOGI INFORMASI;S1;#VALUE!;35;–;544.41;FALSE
UNIVERSITAS SULAWESI BARAT;PERENCANAAN WILAYAH DAN KOTA;S1;126,8292683;52;41;535.02;FALSE
UNIVERSITAS SULAWESI BARAT;PERIKANAN TANGKAP;S1;175;35;20;549.02;FALSE
UNIVERSITAS SULAWESI BARAT;PETERNAKAN;S1;120,9302326;52;43;512.58;FALSE
UNIVERSITAS SULAWESI BARAT;SISTEM INFORMASI;S1;51,72413793;30;58;610.44;FALSE
UNIVERSITAS SULAWESI BARAT;STATISTIKA;S1;129,6296296;35;27;598.01;FALSE
UNIVERSITAS SULAWESI BARAT;SUMBER DAYA AKUATIK;S1;566,6666667;17;3;512.76;FALSE
UNIVERSITAS SULAWESI BARAT;TEKNIK SIPIL;S1;40,81632653;60;147;528.71;FALSE
UNIVERSITAS SULAWESI BARAT;TEKNOLOGI HASIL PERTANIAN;S1;85,36585366;35;41;543.89;FALSE
UNIVERSITAS SULAWESI BARAT;TERAPI GIGI;D4;#VALUE!;30;–;517.61;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;AKUNTANSI;D3;103,030303;68;66;538.45;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;MANAJEMEN PEMASARAN;D3;84,09090909;74;88;545.83;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PERBANKAN DAN KEUANGAN;D3;74,74747475;74;99;511.02;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PERPAJAKAN;D3;48,93617021;69;141;532.01;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ADMINISTRASI PUBLIK;S1;19,94645248;149;747;516.21;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;AGRIBISNIS;S1;44,90291262;185;412;508.22;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;AGROEKOTEKNOLOGI;S1;61,12759644;206;337;513.4;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;AKUNTANSI;S1;17,66743649;153;866;544.29;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;BIMBINGAN DAN KONSELING;S1;13,38582677;68;508;514.26;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;EKONOMI PEMBANGUNAN;S1;27,92207792;86;308;525.96;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;EKONOMI SYARIAH;S1;40,71146245;103;253;511.68;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;GIZI;S1;6,451612903;34;527;521.6;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;HUKUM;S1;32,96703297;360;1092;511.19;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ILMU KELAUTAN;S1;57,05521472;93;163;533.56;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ILMU KEOLAHRAGAAN;S1;40,24390244;33;82;527.15;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ILMU KOMUNIKASI;S1;13,29350261;178;1339;547.81;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ILMU PEMERINTAHAN;S1;18,4;115;625;728.3;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;ILMU PERIKANAN;S1;55;132;240;668.59;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;INFORMATIKA;S1;7,362637363;67;910;578.14;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;KEDOKTERAN;S1;3,345280765;28;837;780.0;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;KEPERAWATAN;S1;6,6439523;39;587;673.18;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;MANAJEMEN;S1;12,47960848;153;1226;698.57;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN BAHASA INDONESIA;S1;37,5;138;368;742.86;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN BAHASA INGGRIS;S1;23,99103139;107;446;542.07;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN BIOLOGI;S1;45,17766497;89;197;648.87;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN FISIKA;S1;72,16494845;70;97;667.28;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI;S1;66,25766871;108;163;588.55;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN GURU SEKOLAH DASAR;S1;11,52597403;71;616;560.99;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN IPA;S1;53,17460317;67;126;581.75;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN KHUSUS;S1;62,74509804;64;102;687.93;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN KIMIA;S1;95,55555556;86;90;573.7;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN MATEMATIKA;S1;57,08154506;133;233;537.23;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN NON FORMAL;S1;93,40659341;85;91;573.0;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN;S1;43,39622642;69;159;601.66;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN SEJARAH;S1;36,66666667;66;180;531.08;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN SENI PERTUNJUKAN;S1;186,1111111;67;36;580.73;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN SOSIOLOGI;S1;33,16831683;67;202;581.81;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO;S1;90,4109589;66;73;521.08;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PENDIDIKAN VOKASIONAL TEKNIK MESIN;S1;98,55072464;68;69;593.38;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;PETERNAKAN;S1;69,90291262;72;103;545.79;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;STATISTIKA;S1;#VALUE!;33;(Prodi Baru);525.19;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK ELEKTRO;S1;28,17955112;113;401;560.33;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK INDUSTRI;S1;14,30429129;110;769;562.9;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK KIMIA;S1;34,57943925;111;321;523.61;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK MESIN;S1;33,52601156;116;346;639.93;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK METALURGI;S1;27,33990148;111;406;675.3;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNIK SIPIL;S1;24;114;475;609.04;FALSE
UNIVERSITAS SULTAN AGENG TIRTAYASA;TEKNOLOGI PANGAN;S1;22,50530786;106;471;617.68;FALSE
UNIVERSITAS SUMATRA UTARA;ADMINISTRASI PERKANTORAN DIGITAL;D4;#VALUE!;60;(Prodi Baru);611,34;TRUE
UNIVERSITAS SUMATRA UTARA;ADMINISTRASI PERPAJAKAN;D3;10,33591731;40;387;608.56;FALSE
UNIVERSITAS SUMATRA UTARA;AGRIBISNIS;S1;59,81308411;64;107;710.0;FALSE
UNIVERSITAS SUMATRA UTARA;AGROEKOTEKNOLOGI;S1;9,670987039;97;1003;714.32;FALSE
UNIVERSITAS SUMATRA UTARA;AKUNTANSI;S1;4,841601913;81;1673;732.67;FALSE
UNIVERSITAS SUMATRA UTARA;ANALIS FARMASI DAN MAKANAN;D3;13,69863014;20;146;598.84;FALSE
UNIVERSITAS SUMATRA UTARA;ANTROPOLOGI SOSIAL;S1;13,14984709;43;327;677.33;FALSE
UNIVERSITAS SUMATRA UTARA;ARSITEKTUR;S1;6,226415094;33;530;564.57;FALSE
UNIVERSITAS SUMATRA UTARA;BAHASA INGGRIS;D3;71,42857143;45;63;562.42;FALSE
UNIVERSITAS SUMATRA UTARA;BAHASA JEPANG;D3;53,65853659;22;41;621.12;FALSE
UNIVERSITAS SUMATRA UTARA;BIOLOGI;S1;12,85140562;32;249;620.17;FALSE
UNIVERSITAS SUMATRA UTARA;EKONOMI PEMBANGUNAN;S1;6,650831354;56;842;692.32;FALSE
UNIVERSITAS SUMATRA UTARA;ETNO MUSIKOLOGI;S1;46,66666667;35;75;564.12;FALSE
UNIVERSITAS SUMATRA UTARA;FARMASI;S1;3,373748023;64;1897;622.31;FALSE
UNIVERSITAS SUMATRA UTARA;FISIKA;S1;25,6;32;125;574.46;FALSE
UNIVERSITAS SUMATRA UTARA;GIZI;S1;2,049180328;15;732;687.05;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU ADMINISTRASI NEGARA;S1;5,006257822;40;799;688.49;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU ADMINISTRASI NIAGA/BISNIS;S1;4;37;925;691.94;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU DAN TEKNOLOGI PANGAN;S1;6,680584551;32;479;668.28;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU HUKUM;S1;6,534852547;195;2984;613.55;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU KEPERAWATAN;S1;7,722385142;79;1023;746.85;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU KESEHATAN MASYARAKAT;S1;7,638072855;130;1702;571.52;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU KESEJAHTERAAN SOSIAL;S1;8,928571429;40;448;721.94;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU KOMPUTER;S1;2,779386219;48;1727;726.35;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU KOMUNIKASI;S1;24,69879518;41;166;648.05;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU PERPUSTAKAAN;S1;7,191011236;32;445;614.91;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU POLITIK;S1;8,565310493;40;467;725.72;FALSE
UNIVERSITAS SUMATRA UTARA;ILMU SEJARAH;S1;20,93023256;45;215;654.42;FALSE
UNIVERSITAS SUMATRA UTARA;KEHUTANAN;S1;6,820461384;68;997;657.8;FALSE
UNIVERSITAS SUMATRA UTARA;KETEKNIKAN PERTANIAN;S1;5,9566787;33;554;589.22;FALSE
UNIVERSITAS SUMATRA UTARA;KEWIRAUSAHAAN;S1;4,155844156;16;385;700.38;FALSE
UNIVERSITAS SUMATRA UTARA;KIMIA;S1;17,58241758;32;182;681.23;FALSE
UNIVERSITAS SUMATRA UTARA;KIMIA TERAPAN;D4;#VALUE!;64;(Prodi Baru);616.66;FALSE
UNIVERSITAS SUMATRA UTARA;MANAJEMEN;S1;3,842549203;82;2134;612.41;FALSE
UNIVERSITAS SUMATRA UTARA;MANAJEMEN BISNIS PARIWISATA;D4;#VALUE!;80;(Prodi Baru);747.42;FALSE
UNIVERSITAS SUMATRA UTARA;MANAJEMEN SUMBER DAYA PERAIRAN;S1;10,38961039;32;308;555.93;FALSE
UNIVERSITAS SUMATRA UTARA;MATEMATIKA;S1;10,63122924;32;301;626.34;FALSE
UNIVERSITAS SUMATRA UTARA;METROLOGI DAN INSTRUMENTASI;D3;200;34;17;639.37;FALSE
UNIVERSITAS SUMATRA UTARA;PENDIDIKAN DOKTER;S1;3,611738149;80;2215;552.36;FALSE
UNIVERSITAS SUMATRA UTARA;PENDIDIKAN DOKTER GIGI;S1;4,367606915;48;1099;625.61;FALSE
UNIVERSITAS SUMATRA UTARA;PERBANKAN DAN KEUANGAN;D4;#VALUE!;80;(Prodi Baru);622.17;FALSE
UNIVERSITAS SUMATRA UTARA;PERPUSTAKAAN;D3;56,41025641;22;39;633.29;FALSE
UNIVERSITAS SUMATRA UTARA;PETERNAKAN;S1;11,5942029;48;414;634.41;FALSE
UNIVERSITAS SUMATRA UTARA;PSIKOLOGI;S1;3,498542274;84;2401;599.76;FALSE
UNIVERSITAS SUMATRA UTARA;SASTRA ARAB;S1;32,60869565;45;138;604.1;FALSE
UNIVERSITAS SUMATRA UTARA;SASTRA CINA;S1;16,49484536;16;97;565.04;FALSE
UNIVERSITAS SUMATRA UTARA;SASTRA DAERAH UNTUK SASTRA BATAK;S1;176,9230769;69;39;645.05;FALSE
UNIVERSITAS SUMATRA UTARA;SASTRA DAERAH UNTUK SASTRA MELAYU;S1;142,8571429;50;35;555.53;FALSE
UNIVERSITAS SUMATRA UTARA;SASTRA INDONESIA;S1;15,22491349;44;289;552.37;FALSE
